"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","Auftrag","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-22744.54","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7073.16","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1589.88","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5905.08","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-4542.36","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2790.36","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3601.44","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3309.48","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-162.24","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-32802.72","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-14178.84","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-12361.80","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-4542.36","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2660.52","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2044.08","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5937.60","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2044.08","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-43672.08","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-29720.40","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-129.84","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-129.84","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-616.44","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1038.24","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1265.40","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-97.32","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-356.88","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-330.00","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-450.48","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-640.92","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-209.40","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-234.84","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-260.16","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-260.16","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-272.88","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1091.40","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-260.16","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-107.88","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2182.80","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2798.40","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4130.88","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4448.16","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1383.36","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-310.92","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1154.88","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-888.36","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-545.76","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-704.40","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-647.28","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-31.68","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-6415.28","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2772.96","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2417.64","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-888.36","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-520.32","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-399.72","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1161.24","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-399.72","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-8541.00","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5812.44","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-25.44","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-25.44","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-120.60","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-203.04","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-247.44","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-19.08","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-69.48","EUR","S1010     VKE 2020003 n.geb","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5523.67","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5523.67","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3682.44","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5523.67","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7364.88","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7364.88","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7364.88","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7364.93","EUR","S1013     VKE 2020006","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1376.76","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1376.76","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-917.88","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1376.76","EUR","S1014     VKE 2020006 n.geb.","2020006","2022","2099","8","940","internalInvoicing","2000","0120"
