"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","PSP-Element","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1073.64","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1476.24","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-536.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-671.04","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1073.64","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1207.92","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1073.64","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5234.04","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-3623.64","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1342.08","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5099.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4294.68","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4965.72","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1744.68","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1342.08","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-805.20","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5368.32","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1476.24","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-7113.00","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1744.68","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-536.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-536.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-671.04","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1342.08","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-402.60","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-805.20","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-402.60","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-3891.96","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-28183.56","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1476.24","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2684.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1476.24","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-939.48","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1342.08","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-402.60","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2013.12","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-536.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-939.48","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-536.88","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-402.60","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-671.04","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-402.60","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-671.04","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4160.40","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-268.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4831.44","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2415.72","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
"111000116","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-134.16","EUR","S2032     1.11.00.01.16.03> MAKST","1.11.00.01.16.03","2022","1199","8","940","internalInvoicing","1100","0116"
